,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
399,"POLYGON ((202415.08611002244 4859249.441330529, 202415.3374040578 4859248.120077582, 202422.4226143544 4859171.720164998, 202419.24806103145 4859152.474430955, 202410.22174493712 4859104.9431413505, 202410.66512906383 4859055.474074293, 202348.6831550717 4858975.044857581, 202328.71442671597 4858952.355597887, 202305.9284558248 4858935.312938482, 202277.62665021094 4858919.624238019, 202302.1948235972 4859257.646726988, 202415.08611002244 4859249.441330529))",0,[],0.7124769999999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
400,"POLYGON ((201117.67998807708 4856517.428719443, 201138.61239185225 4856506.2361123, 201161.1353616317 4856479.335913742, 201160.03306233336 4856478.30585907, 201163.42382688285 4856475.54909947, 201164.93471309711 4856451.051248553, 201179.49965202855 4856457.653364829, 201240.60420860135 4856382.497255205, 201239.51844434615 4856380.929053439, 201108.4550020357 4856390.450745963, 201117.67998807708 4856517.428719443))",0,[],2.307990833333333,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
401,"POLYGON ((201239.51844434615 4856380.929053439, 201238.63870603236 4856379.658421052, 201260.83500063524 4856362.155742263, 201570.80744211242 4855972.765168805, 201562.98663782462 4855865.105925626, 201072.87694469775 4855900.709231999, 201108.4550020357 4856390.450745963, 201239.51844434615 4856380.929053439))",0,[],1.2936397833333333,Other,4,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
402,"POLYGON ((201562.98663782462 4855865.105925626, 201527.4117562449 4855375.366918688, 201037.30172755138 4855410.967382617, 201072.87694469775 4855900.709231999, 201562.98663782462 4855865.105925626))",0,[],1.823067875968992,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'secondary'},2.0,30.0,Florence
403,"POLYGON ((201527.4117562449 4855375.366918688, 201491.83971507748 4854885.627576542, 201001.72935081314 4854921.225197812, 201037.30172755138 4855410.967382617, 201527.4117562449 4855375.366918688))",0,[],1.6889011015624995,Other,18,31,0.1013071895424836,0,1,1,0,0,0,0,1,0,0,0,0,0,No,{'secondary'},2.0,35.0,Florence
404,"POLYGON ((201491.83971507748 4854885.627576542, 201456.2705145381 4854395.887899184, 200966.1598146988 4854431.482677577, 201001.72935081314 4854921.225197812, 201491.83971507748 4854885.627576542))",1,[[<POINT (11.286 43.785)>]],8.69707830612245,Other,31,50,0.053763440860215,1,0,0,0,0,0,0,4,0,0,0,0,0,No,{'secondary'},2.0,50.0,Florence
405,"POLYGON ((201456.2705145381 4854395.887899184, 201420.70415484323 4853906.14788661, 200930.59311942424 4853941.739821909, 200966.1598146988 4854431.482677577, 201456.2705145381 4854395.887899184))",0,[],9.431329046296296,Other,11,19,0.1727272727272727,0,0,1,0,0,0,2,0,1,0,0,0,0,No,,,,Florence
406,"POLYGON ((201420.70415484323 4853906.14788661, 201385.14063620818 4853416.4075388145, 200895.02926520567 4853451.9966308065, 200930.59311942424 4853941.739821909, 201420.70415484323 4853906.14788661))",0,[],7.4283554864864865,Other,41,69,0.0420731707317073,0,0,3,0,0,0,2,0,0,0,0,0,0,Yes,{'tertiary'},2.0,50.0,Florence
407,"POLYGON ((201385.14063620818 4853416.4075388145, 201349.57995884924 4852926.666855796, 200859.46825225826 4852962.253104261, 200895.02926520567 4853451.9966308065, 201385.14063620818 4853416.4075388145))",0,[],6.576190778911564,Other,18,21,0.0686274509803921,2,0,2,1,0,0,0,1,0,0,0,0,1,Yes,{'tertiary'},2.2,50.0,Florence
408,"POLYGON ((201349.57995884924 4852926.666855796, 201314.02212298213 4852436.925837545, 200823.91008079855 4852472.509242268, 200859.46825225826 4852962.253104261, 201349.57995884924 4852926.666855796))",0,[],11.907910844444446,Other,36,54,0.0428571428571428,1,0,1,1,0,0,1,0,2,0,0,0,2,No,,,,Florence
409,"POLYGON ((201314.02212298213 4852436.925837545, 201278.4671288227 4851947.184484065, 200788.35475104238 4851982.76504483, 200823.91008079855 4852472.509242268, 201314.02212298213 4852436.925837545))",1,[[<POINT (11.286 43.762)>]],10.611900361774744,Other,30,45,0.0517241379310344,0,0,3,0,0,0,0,2,2,0,0,0,2,Yes,"{'secondary', 'residential'}",3.0,50.0,Florence
410,"POLYGON ((201278.4671288227 4851947.184484065, 201242.914976587 4851457.442795343, 200752.80226320558 4851493.020511935, 200788.35475104238 4851982.76504483, 201278.4671288227 4851947.184484065))",1,[[<POINT (11.285 43.76)>]],7.650085715719064,Other,20,34,0.0894736842105263,3,0,0,1,1,0,2,0,1,1,1,0,0,Yes,{'secondary'},3.692307692307693,50.0,Florence
411,"POLYGON ((201242.914976587 4851457.442795343, 201207.36566649057 4850967.700771378, 200717.25261750392 4851003.2756435815, 200752.80226320558 4851493.020511935, 201242.914976587 4851457.442795343))",0,[],3.4348995585585587,Other,4,4,0.3333333333333333,0,0,0,1,0,0,2,0,3,0,0,0,0,No,,,,Florence
412,"POLYGON ((201207.36566649057 4850967.700771378, 201171.81919874955 4850477.9584121695, 200681.70581415325 4850513.530439768, 200717.25261750392 4851003.2756435815, 201207.36566649057 4850967.700771378))",0,[],1.4198131477272726,Other,2,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,No,,,,Florence
413,"POLYGON ((201171.81919874955 4850477.9584121695, 201136.27557357954 4849988.21571771, 200765.84811113845 4850015.098858758, 200745.33886439574 4850027.922972554, 200705.44833596633 4850047.377530687, 200651.06937129988 4850073.727031805, 200649.82534182246 4850074.264419186, 200681.70581415325 4850513.530439768, 201171.81919874955 4850477.9584121695))",0,[],1.5233519174311925,Other,16,29,0.1208333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
414,"POLYGON ((201136.27557357954 4849988.21571771, 201122.64343450777 4849800.3729455955, 201120.21507564554 4849801.659176731, 201100.36407702498 4849809.015906277, 201083.68693803617 4849813.013850875, 201074.84105067403 4849812.787404194, 201057.758407578 4849818.71790993, 201044.24752894277 4849827.281765484, 201032.45392962173 4849834.733544087, 201014.8653255636 4849857.080886585, 200998.21925625298 4849872.018144132, 200976.86730021407 4849883.861108946, 200955.5177609044 4849893.778604374, 200928.04600506538 4849905.362164032, 200909.3567009255 4849911.265027841, 200881.72821321536 4849923.6682953015, 200864.1578382072 4849933.104830467, 200852.62841308466 4849941.580166793, 200840.79683281406 4849951.771936992, 200836.15834775317 4849957.010818605, 200818.49194423022 4849976.346114766, 200780.202221609 4850006.123458648, 200765.84811113845 4850015.098858758, 201136.27557357954 4849988.21571771))",0,[],2.0585820000000004,Other,7,8,0.1904761904761904,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
415,"POLYGON ((201570.80744211242 4855972.765168805, 201647.17826043913 4855876.827914318, 201648.2935064148 4855873.294280561, 201660.89543770533 4855857.993498625, 201562.98663782462 4855865.105925626, 201570.80744211242 4855972.765168805))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
416,"POLYGON ((201660.89543770533 4855857.993498625, 201703.93703811424 4855805.734078899, 201798.40291511622 4855668.831966367, 201858.357833629 4855351.327830704, 201527.4117562449 4855375.366918688, 201562.98663782462 4855865.105925626, 201660.89543770533 4855857.993498625))",0,[],1.4546269142857142,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
417,"POLYGON ((201858.357833629 4855351.327830704, 201949.44417079655 4854868.973068055, 201951.87960317865 4854869.342537968, 201979.21197134658 4854850.228957124, 201491.83971507748 4854885.627576542, 201527.4117562449 4855375.366918688, 201858.357833629 4855351.327830704))",0,[],2.3570048301886795,Other,2,4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'residential'},2.0,30.0,Florence
418,"POLYGON ((201979.21197134658 4854850.228957124, 201980.92359695584 4854849.032014137, 201981.68780992914 4854846.45849718, 201981.34107083915 4854841.684540203, 201957.29144612368 4854809.623216846, 201967.65423336852 4854744.684924393, 201964.01091294934 4854742.911568002, 201967.08411501202 4854736.997614359, 201968.93398386863 4854737.7939924635, 201972.41403645795 4854718.774471106, 201946.37836924568 4854360.293456513, 201456.2705145381 4854395.887899184, 201491.83971507748 4854885.627576542, 201979.21197134658 4854850.228957124))",0,[],6.086238594594595,Other,36,60,0.0476190476190476,0,0,1,0,0,0,0,0,2,0,0,0,0,No,"{'secondary', 'residential'}",2.0,45.0,Florence
419,"POLYGON ((201946.37836924568 4854360.293456513, 201910.81234491407 4853870.556287039, 201420.70415484323 4853906.14788661, 201456.2705145381 4854395.887899184, 201946.37836924568 4854360.293456513))",1,[[<POINT (11.295 43.779)>]],10.099455971518989,Other,53,85,0.0308417997097242,0,0,4,1,0,0,0,1,2,0,0,0,0,No,,,,Florence
420,"POLYGON ((201910.81234491407 4853870.556287039, 201875.24916164676 4853380.818782558, 201385.14063620818 4853416.4075388145, 201420.70415484323 4853906.14788661, 201910.81234491407 4853870.556287039))",1,[[<POINT (11.291 43.775)>]],13.049984855384617,Other,40,65,0.0416666666666666,1,0,3,1,0,0,0,2,1,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
421,"POLYGON ((201875.24916164676 4853380.818782558, 201839.68881965982 4852891.080943069, 201349.57995884924 4852926.666855796, 201385.14063620818 4853416.4075388145, 201875.24916164676 4853380.818782558))",1,[[<POINT (11.293 43.773)>]],4.255140136563877,Other,7,8,0.1904761904761904,2,1,0,0,0,0,0,4,0,0,0,0,0,No,,,,Florence
422,"POLYGON ((201839.68881965982 4852891.080943069, 201804.13131916907 4852401.342768563, 201314.02212298213 4852436.925837545, 201349.57995884924 4852926.666855796, 201839.68881965982 4852891.080943069))",0,[],4.117029873333334,Other,11,20,0.1818181818181818,0,0,3,0,0,0,0,0,0,0,0,0,0,Yes,{'primary'},2.8,50.0,Florence
423,"POLYGON ((201804.13131916907 4852401.342768563, 201768.5766603902 4851911.604259041, 201278.4671288227 4851947.184484065, 201314.02212298213 4852436.925837545, 201804.13131916907 4852401.342768563))",0,[],8.20160393884892,Other,20,31,0.081578947368421,0,0,1,0,0,0,1,0,4,0,0,0,0,No,,,,Florence
424,"POLYGON ((201768.5766603902 4851911.604259041, 201733.02484353917 4851421.865414498, 201242.914976587 4851457.442795343, 201278.4671288227 4851947.184484065, 201768.5766603902 4851911.604259041))",1,[[<POINT (11.294 43.757)>]],8.538946031055898,Other,45,69,0.0348484848484848,0,0,2,0,0,0,2,0,0,1,0,0,1,Yes,{'secondary'},3.0,50.0,Florence
425,"POLYGON ((201733.02484353917 4851421.865414498, 201697.4758688322 4850932.126234928, 201207.36566649057 4850967.700771378, 201242.914976587 4851457.442795343, 201733.02484353917 4851421.865414498))",0,[],5.379776146757679,Other,12,21,0.1590909090909091,0,0,0,1,0,0,1,0,1,0,0,0,0,No,,,,Florence
426,"POLYGON ((201697.4758688322 4850932.126234928, 201661.92973648442 4850442.386720328, 201171.81919874955 4850477.9584121695, 201207.36566649057 4850967.700771378, 201697.4758688322 4850932.126234928))",0,[],1.1145106875,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'tertiary', 'trunk'}",2.0,57.5,Florence
427,"POLYGON ((201661.92973648442 4850442.386720328, 201626.38644671207 4849952.646870694, 201136.27557357954 4849988.21571771, 201171.81919874955 4850477.9584121695, 201661.92973648442 4850442.386720328))",0,[],1.002945,residential,4,4,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'tertiary'},1.5,50.0,Florence
428,"POLYGON ((201626.38644671207 4849952.646870694, 201607.8308068927 4849696.958828967, 201595.82451781764 4849699.287204623, 201576.95401103934 4849696.659814867, 201558.88522709103 4849691.214173813, 201536.38787191937 4849681.8378464, 201517.78646961635 4849672.609842432, 201493.11519942374 4849662.2625796925, 201469.15567664668 4849653.575215799, 201449.7550879877 4849649.747657634, 201430.1814161989 4849648.721440446, 201279.16903915541 4849649.367782558, 201258.91974859778 4849652.71290691, 201245.15395092167 4849658.483057728, 201232.41459139995 4849669.1487807585, 201193.2747745982 4849730.792314985, 201182.9627046521 4849754.014856319, 201171.96639510128 4849769.354922209, 201159.30948152347 4849780.952011294, 201122.64343450777 4849800.3729455955, 201136.27557357954 4849988.21571771, 201626.38644671207 4849952.646870694))",1,[[<POINT (11.291 43.74)>]],6.489983450819674,Other,19,33,0.0964912280701754,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,{'tertiary'},1.0,50.0,Florence
429,"POLYGON ((201981.68780992914 4854846.45849718, 201982.6050639089 4854843.369609045, 201981.34107083915 4854841.684540203, 201981.68780992914 4854846.45849718))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
430,"POLYGON ((201972.41403645795 4854718.774471106, 202014.92503531964 4854486.441177868, 202025.71075917786 4854469.987129813, 202028.58778687124 4854464.549454584, 202026.59930945595 4854461.199445121, 202044.1005060902 4854426.525999128, 202056.15399038914 4854394.801046307, 202059.23601737473 4854388.897896555, 202064.3949057188 4854383.636311893, 202103.13918403588 4854348.908614497, 201946.37836924568 4854360.293456513, 201972.41403645795 4854718.774471106))",0,[],2.791894588235294,Other,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
431,"POLYGON ((202103.13918403588 4854348.908614497, 202149.2300053466 4854307.596019259, 202228.77533459332 4854239.261662471, 202234.08256872592 4854236.408718004, 202237.25614174263 4854234.708564967, 202243.61405628768 4854232.810277484, 202252.3109027231 4854234.346551741, 202258.52107474022 4854236.895597478, 202262.08341303398 4854239.919268572, 202267.0717246221 4854267.063744335, 202272.72232748312 4854275.670076151, 202274.45353058563 4854275.614877224, 202282.40340323042 4854289.293601438, 202291.35301191802 4854296.66164484, 202302.0312011459 4854303.195552154, 202401.06035412237 4854327.271958888, 202436.48337881744 4854324.699349351, 202400.91768963297 4853834.965022977, 201910.81234491407 4853870.556287039, 201946.37836924568 4854360.293456513, 202103.13918403588 4854348.908614497))",0,[],7.250874913857678,Other,35,65,0.0546218487394958,1,0,1,1,0,0,0,0,2,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
432,"POLYGON ((202401.06035412237 4854327.271958888, 202437.3102803789 4854336.085193339, 202436.48337881744 4854324.699349351, 202401.06035412237 4854327.271958888))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
433,"POLYGON ((202400.91768963297 4853834.965022977, 202365.35484151694 4853345.230361815, 201875.24916164676 4853380.818782558, 201910.81234491407 4853870.556287039, 202400.91768963297 4853834.965022977))",0,[],11.589853,Other,35,57,0.0478991596638655,0,0,1,0,0,0,1,1,0,0,0,0,0,No,{'secondary'},3.5,50.0,Florence
434,"POLYGON ((202365.35484151694 4853345.230361815, 202329.7948346857 4852855.495365855, 201839.68881965982 4852891.080943069, 201875.24916164676 4853380.818782558, 202365.35484151694 4853345.230361815))",1,[[<POINT (11.299 43.77)>]],6.473051490118578,Other,51,89,0.0349019607843137,0,0,0,1,0,0,4,0,1,0,0,0,2,No,{'secondary'},2.0,50.0,Florence
435,"POLYGON ((202329.7948346857 4852855.495365855, 202294.2376693549 4852365.760035103, 201804.13131916907 4852401.342768563, 201839.68881965982 4852891.080943069, 202329.7948346857 4852855.495365855))",1,[[<POINT (11.296 43.767)>]],4.010125979674796,Other,38,64,0.0455192034139402,0,0,1,2,0,0,4,0,0,0,1,0,4,Yes,{'primary'},3.0,50.0,Florence
436,"POLYGON ((202294.2376693549 4852365.760035103, 202258.68334574054 4851876.024369546, 201768.5766603902 4851911.604259041, 201804.13131916907 4852401.342768563, 202294.2376693549 4852365.760035103))",1,[[<POINT (11.3 43.761)>]],7.276766210045663,Other,13,21,0.1346153846153846,0,0,3,0,0,0,2,0,2,0,0,0,0,No,,,,Florence
437,"POLYGON ((202258.68334574054 4851876.024369546, 202223.13186405832 4851386.288369185, 201733.02484353917 4851421.865414498, 201768.5766603902 4851911.604259041, 202258.68334574054 4851876.024369546))",2,"[[<POINT (11.296 43.757)>], [<POINT (11.299 43.758)>]]",5.514813231404959,Other,43,72,0.0398671096345514,0,0,1,2,0,0,5,1,6,0,0,0,1,Yes,{'secondary'},3.333333333333333,50.0,Florence
438,"POLYGON ((202223.13186405832 4851386.288369185, 202187.583224524 4850896.552034014, 201697.4758688322 4850932.126234928, 201733.02484353917 4851421.865414498, 202223.13186405832 4851386.288369185))",1,[[<POINT (11.298 43.755)>]],3.6300913636363634,Other,13,17,0.1089743589743589,1,0,0,1,0,0,4,1,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
439,"POLYGON ((202187.583224524 4850896.552034014, 202152.03742735367 4850406.815364027, 201661.92973648442 4850442.386720328, 201697.4758688322 4850932.126234928, 202187.583224524 4850896.552034014))",0,[],3.5645073620689653,Other,3,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
440,"POLYGON ((202152.03742735367 4850406.815364027, 202116.4944727631 4849917.078359222, 201626.38644671207 4849952.646870694, 201661.92973648442 4850442.386720328, 202152.03742735367 4850406.815364027))",0,[],0.789842,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,Florence
441,"POLYGON ((202116.4944727631 4849917.078359222, 202084.67676689255 4849478.637060002, 202027.84133220115 4849501.527282616, 201965.61789673258 4849523.530404693, 201908.41348577157 4849541.0136378035, 201843.4671761559 4849554.447590679, 201833.7265622082 4849554.427086642, 201816.57952918933 4849558.221537972, 201788.4004658694 4849568.118991268, 201772.19131109287 4849577.903811681, 201756.55040111556 4849585.960422347, 201719.51161743078 4849613.349710371, 201704.69764003903 4849621.669941156, 201689.20002404443 4849634.906692033, 201683.86094219208 4849639.475099765, 201654.01274857845 4849658.941418058, 201650.4238362501 4849670.699114288, 201639.30335463636 4849684.552493372, 201622.23966778064 4849694.164523746, 201607.8308068927 4849696.958828967, 201626.38644671207 4849952.646870694, 202116.4944727631 4849917.078359222))",0,[],5.136984374045802,Other,16,25,0.1041666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,No,,,,Florence
442,"POLYGON ((202437.3102803789 4854336.085193339, 202496.16661905398 4854350.394584285, 202677.17356166593 4854325.097975792, 202815.0495751166 4854394.764118712, 202825.70608626696 4854401.010401768, 202850.13115754758 4854425.773435306, 202857.03916714567 4854430.417571374, 202883.06039372028 4854441.453527054, 202896.82165441697 4854449.698138552, 202906.03880622296 4854456.398336993, 202939.24834077846 4854487.213406228, 202941.0914959606 4854488.8398145605, 202926.5855432487 4854289.105577478, 202436.48337881744 4854324.699349351, 202437.3102803789 4854336.085193339))",0,[],1.6848047647058824,Other,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,,,,Florence
